ddate,open,hgih,low,close
2016/4/18,2166.0031,2168.8968,2154.3812,2158.2302
2016/4/19,2169.8942,2173.0863,2156.1832,2163.607
2016/4/20,2166.284,2169.65,2093.8183,2154.8859
2016/4/21,2138.2874,2171.451,2129.9123,2147.7184
2016/4/22,2135.9186,2161.7978,2133.8099,2157.7235
2016/4/25,2149.2499,2156.5303,2130.3027,2148.2801
2016/4/26,2146.4125,2163.2401,2140.5745,2155.7914
2016/4/27,2157.859,2159.125,2143.8984,2145.3804
2016/4/28,2149.0651,2155.5694,2131.8598,2142.0569
2016/4/29,2136.8443,2146.3244,2134.1895,2135.5087
2016/5/3,2136.1977,2167.7261,2131.3826,2158.2717
2016/5/4,2152.4343,2159.6469,2147.7595,2152.9337
2016/5/5,2149.4663,2155.4714,2145.1073,2152.8822
2016/5/6,2152.5018,2153.8726,2106.4437,2107.0089
2016/5/9,2100.6427,2100.6427,2064.6856,2072.467
2016/5/10,2061.9885,2084.6965,2061.9885,2072.3818
2016/5/11,2078.2867,2089.1174,2068.6501,2078.4126
2016/5/12,2067.7474,2089.6491,2055.511,2084.8384
2016/5/13,2079.6446,2089.8352,2072.2595,2076.1879
2016/5/16,2068.9238,2082.8647,2064.6788,2082.6159
2016/5/17,2081.5694,2083.8526,2069.273,2075.4651
2016/5/18,2067.7161,2081.8512,2053.7159,2078.7593
2016/5/19,2072.3674,2083.1321,2069.9025,2073.8041
2016/5/20,2067.4642,2083.5117,2064.4422,2083.1174
2016/5/23,2082.972,2095.1694,2077.9369,2082.4118
2016/5/24,2080.0141,2080.0691,2062.4983,2066.6428
2016/5/25,2079.4816,2084.1339,2068.6809,2071.9071
2016/5/26,2070.2373,2083.0565,2062.1696,2076.1366
2016/5/27,2075.2068,2080.4894,2069.5175,2074.9195
2016/5/30,2076.9328,2093.774,2065.6354,2092.1606
2016/5/31,2092.2161,2158.1222,2092.2161,2155.6557
2016/6/1,2155.5038,2158.7152,2138.5571,2138.9632
2016/6/2,2138.2076,2144.3191,2129.9414,2137.6519
2016/6/3,2146.557,2157.0678,2135.5328,2152.6368
2016/6/6,2148.9633,2151.0586,2131.9182,2136.3228
2016/6/7,2141.6519,2145.7143,2134.6061,2139.069
2016/6/8,2137.1805,2138.8466,2124.8355,2132.963
2016/6/13,2113.912,2122.46,2083.2878,2084.3001
2016/6/14,2080.9029,2098.064,2079.3951,2095.0228
2016/6/15,2073.4685,2115.3762,2073.0979,2106.6312
2016/6/16,2095.3615,2105.2531,2091.4898,2094.8146
2016/6/17,2093.6916,2115.4165,2093.6916,2102.2006
2016/6/20,2109.5667,2110.8862,2092.8287,2104.2202
2016/6/21,2108.8656,2130.8995,2100.0614,2104.5582
2016/6/22,2101.0542,2116.2969,2098.6316,2115.7685
2016/6/23,2114.7744,2114.7744,2098.3578,2105.5324
2016/6/24,2099.9981,2112.6087,2052.9842,2076.2999
2016/6/27,2070.9409,2096.1991,2070.8239,2095.893
2016/6/28,2089.3482,2104.4793,2084.1811,2102.0531
2016/6/29,2105.7631,2124.2929,2104.2336,2122.9696
2016/6/30,2123.8665,2130.9776,2120.4075,2122.633
2016/7/1,2124.3995,2133.3504,2122.865,2127.0939
2016/7/4,2121.8969,2169.6199,2120.4933,2163.2922
2016/7/5,2162.0938,2174.424,2159.8998,2168.8551
2016/7/6,2161.5774,2169.4639,2149.0363,2167.101
2016/7/7,2161.3586,2173.7046,2153.7731,2166.8843
2016/7/8,2156.3847,2158.7709,2147.14,2148.7606
2016/7/11,2152.7392,2175.244,2150.3695,2155.716
2016/7/12,2156.6305,2201.6291,2156.5924,2200.3482
2016/7/13,2195.9812,2222.2524,2191.5863,2197.7879
2016/7/14,2195.338,2199.8402,2184.4945,2195.2265
2016/7/15,2196.9541,2200.8763,2186.3647,2192.3939
2016/7/18,2190.469,2205.7954,2184.0526,2187.9829
2016/7/19,2188.8003,2193.5722,2163.3148,2175.3972
2016/7/20,2173.546,2177.9953,2163.109,2167.1205
2016/7/21,2168.4763,2185.6157,2168.4763,2177.7781
2016/7/22,2175.975,2177.4355,2154.3574,2157.2315
2016/7/25,2155.3239,2167.5094,2152.0893,2159.5537
2016/7/26,2156.8129,2183.0599,2156.7738,2182.505
2016/7/27,2182.7202,2186.0832,2125.2663,2173.9725
2016/7/28,2160.1626,2173.0819,2153.8911,2163.8087
2016/7/29,2163.6408,2166.8486,2151.9265,2155.2387
2016/8/1,2151.5424,2155.7899,2136.1129,2147.5582
2016/8/2,2145.8207,2151.2922,2138.1895,2148.4547
2016/8/3,2140.1526,2149.8949,2136.6048,2145.7877
2016/8/4,2145.658,2146.5977,2130.1747,2143.8436
2016/8/5,2142.335,2159.1375,2137.3123,2148.6819
2016/8/8,2147.6963,2159.9522,2137.5171,2159.6726
2016/8/9,2159.31,2176.6962,2157.7635,2175.345
2016/8/10,2175.1336,2179.6115,2169.1298,2170.1028
2016/8/11,2168.1332,2205.8757,2168.1332,2177.0644
2016/8/12,2177.8017,2222.6902,2175.8543,2222.4884
2016/8/15,2227.0785,2310.2774,2225.6223,2287.6559
2016/8/16,2293.811,2302.3314,2253.4146,2257.6988
2016/8/17,2260.9256,2270.3706,2241.9429,2253.7364
2016/8/18,2253.1171,2274.4547,2235.0464,2244.7198
2016/8/19,2241.6725,2254.49,2230.3299,2249.3415
2016/8/22,2249.0797,2253.5947,2235.0116,2237.1276
2016/8/23,2235.3906,2256.328,2232.444,2241.9516
2016/8/24,2242.9091,2244.8791,2227.5559,2232.2134
2016/8/25,2224.5128,2225.9992,2205.0109,2222.1523
2016/8/26,2223.3073,2232.2944,2215.6249,2219.3076
2016/8/29,2219.0199,2220.1267,2205.1217,2214.2593
2016/8/30,2215.8404,2229.8335,2215.6856,2224.0621
2016/8/31,2222.0197,2237.6591,2218.6523,2232.7117
2016/9/1,2230.3628,2235.6488,2219.2542,2220.4031
2016/9/2,2216.288,2231.4553,2215.6443,2229.893
2016/9/5,2230.4116,2240.4943,2224.9325,2228.7184
2016/9/6,2227.4392,2241.5245,2217.477,2232.4508
2016/9/7,2233.0343,2246.3722,2230.5783,2236.5455
2016/9/8,2234.9461,2239.1679,2230.8166,2236.6259
2016/9/9,2236.3902,2241.6101,2228.6613,2229.3097
2016/9/12,2201.6758,2202.9049,2175.333,2199.9764
2016/9/13,2197.3785,2199.2404,2185.8221,2193.1932
2016/9/14,2184.1113,2187.9544,2172.3966,2176.523
2016/9/19,2178.7597,2191.2152,2178.7597,2189.4611
2016/9/20,2190.0973,2190.7166,2181.0162,2184.2066
2016/9/21,2184.4235,2191.813,2180.5012,2187.1542
2016/9/22,2195.2461,2210.7925,2192.4912,2200.6981
2016/9/23,2202.6976,2203.6628,2195.0766,2196.2903
2016/9/26,2190.3899,2190.3899,2166.8248,2167.264
2016/9/27,2163.3779,2176.7666,2162.4355,2176.4476
2016/9/28,2177.4147,2177.4147,2165.3322,2166.7226
2016/9/29,2170.9872,2183.1708,2170.8428,2175.3696
2016/9/30,2171.9392,2182.6073,2171.492,2177.3524
2016/10/10,2187.6518,2204.3272,2185.4675,2202.8725
2016/10/11,2205.3535,2212.429,2202.1237,2209.2276
2016/10/12,2205.444,2205.444,2196.8521,2200.9969
2016/10/13,2201.3398,2204.8884,2194.5954,2202.1167
2016/10/14,2199.5558,2211.0919,2196.2605,2209.8145
2016/10/17,2207.3532,2209.1407,2189.2717,2192.8845
2016/10/18,2189.932,2224.3372,2189.932,2222.7832
2016/10/19,2222.7808,2230.8279,2217.6269,2221.5341
2016/10/20,2222.6307,2228.9359,2218.9689,2223.4242
2016/10/21,2221.3831,2246.5789,2221.0355,2240.7496
2016/10/24,2245.4581,2285.0836,2243.8107,2270.9504
2016/10/25,2270.0167,2274.3835,2258.9193,2266.1718
2016/10/26,2263.6921,2266.8789,2254.6297,2257.1164
2016/10/27,2254.3219,2256.2063,2243.6342,2250.2589
2016/10/28,2252.3836,2271.9059,2249.4854,2253.8017
2016/10/31,2247.9901,2253.8033,2236.2027,2250.4693
2016/11/1,2250.4946,2263.6239,2246.9485,2263.4785
2016/11/2,2256.1179,2259.1863,2242.7688,2244.7436
2016/11/3,2241.4374,2283.249,2239.8675,2273.6329
2016/11/4,2271.8454,2284.9537,2266.9174,2271.9263
2016/11/7,2271.9644,2279.5525,2265.3606,2276.9543
2016/11/8,2284.0079,2294.6246,2276.7377,2282.4184
2016/11/9,2281.1242,2281.5947,2244.4325,2263.9243
2016/11/10,2279.9426,2297.9704,2279.9426,2289.4491
2016/11/11,2285.6102,2315.9608,2284.2877,2308.4288
2016/11/14,2304.607,2338.5803,2303.9664,2317.7726
2016/11/15,2315.7982,2319.0679,2306.2299,2310.901
2016/11/16,2312.4976,2314.8461,2302.1426,2309.9426
2016/11/17,2306.4093,2317.537,2297.7364,2316.7211
2016/11/18,2318.8955,2323.7228,2304.5508,2307.2741
2016/11/21,2304.7681,2350.755,2304.7681,2334.6776
2016/11/22,2334.6848,2357.5738,2334.6848,2353.0023
2016/11/23,2355.3161,2375.8115,2352.3964,2360.3355
2016/11/24,2356.8473,2382.9524,2355.8012,2368.7336
2016/11/25,2371.6989,2394.7076,2358.2567,2393.9464
2016/11/28,2406.7025,2427.5931,2398.4139,2403.1352
2016/11/29,2398.6683,2455.4294,2395.8125,2441.5786
2016/11/30,2435.8052,2444.9543,2411.5628,2419.4136
2016/12/1,2421.928,2448.6667,2417.9622,2431.3063
2016/12/2,2427.1666,2430.8331,2401.0614,2416.5077
2016/12/5,2378.2099,2386.4343,2363.1299,2375.2578
2016/12/6,2371.1117,2382.1961,2366.9999,2368.6823
2016/12/7,2367.4214,2377.3041,2358.8712,2376.9191
2016/12/8,2380.6577,2387.173,2374.4669,2379.0013
2016/12/9,2374.2955,2422.7765,2372.459,2411.3144
2016/12/12,2408.0861,2423.3928,2362.1425,2387.1588
2016/12/13,2373.7919,2382.4434,2357.4597,2372.9307
2016/12/14,2369.4963,2384.5618,2359.7223,2360.3788
2016/12/15,2346.7652,2354.3523,2302.4343,2309.8159
2016/12/16,2302.8738,2315.5373,2298.4339,2302.3152
2016/12/19,2299.7136,2303.6854,2288.3022,2291.3842
2016/12/20,2293.3996,2295.1135,2262.8781,2279.6828
2016/12/21,2282.1242,2304.6006,2281.9966,2297.3706
2016/12/22,2293.3477,2298.1885,2280.7874,2292.0412
2016/12/23,2290.2506,2291.723,2271.1285,2278.4779
2016/12/26,2266.3837,2295.6936,2251.713,2294.7094
2016/12/27,2291.2318,2300.1599,2286.4342,2286.9617
2016/12/28,2286.4067,2289.8074,2269.1647,2277.1759
2016/12/29,2273.2206,2282.1935,2265.8937,2275.1064
2016/12/30,2276.8102,2286.9917,2272.4997,2286.8984
2017/1/3,2285.2729,2311.2926,2285.2729,2307.8917
2017/1/4,2305.9117,2324.5577,2304.1733,2322.2059
2017/1/5,2322.4239,2326.1847,2317.8853,2322.6843
2017/1/6,2323.0064,2326.4342,2308.3694,2308.9363
2017/1/9,2308.4423,2321.692,2307.1634,2318.3365
2017/1/10,2316.1574,2320.9954,2309.9369,2312.5985
2017/1/11,2311.9197,2317.6623,2299.313,2300.4749
2017/1/12,2299.4896,2310.7752,2294.3243,2295.4033
2017/1/13,2293.4653,2315.2116,2291.0624,2308.0552
2017/1/16,2303.3177,2343.2727,2282.2431,2337.3944
2017/1/17,2326.0089,2332.8355,2320.0333,2329.595
2017/1/18,2330.1424,2349.3934,2327.9266,2342.7751
2017/1/19,2335.6565,2349.6445,2330.3364,2334.9572
2017/1/20,2334.4871,2350.2614,2333.4654,2347.1829
2017/1/23,2350.5468,2358.4726,2340.5341,2347.1047
2017/1/24,2347.5024,2357.169,2343.4627,2352.4242
2017/1/25,2349.5184,2358.9482,2345.699,2358.6974
2017/1/26,2359.428,2371.9263,2359.428,2364.0244
2017/2/3,2367.5296,2368.9093,2338.198,2339.9894
2017/2/6,2346.4438,2351.5572,2336.8989,2343.9673
2017/2/7,2343.6583,2347.357,2331.7758,2337.5346
2017/2/8,2334.6822,2347.0961,2323.9054,2346.4263
2017/2/9,2345.8405,2364.1442,2343.7281,2354.9009
2017/2/10,2357.5885,2374.4846,2357.2065,2368.1834
2017/2/13,2369.6975,2382.9209,2369.4869,2379.3057
2017/2/14,2381.1007,2381.6336,2367.0458,2373.5138
2017/2/15,2375.6241,2385.1178,2369.4303,2372.192
2017/2/16,2373.3133,2378.4506,2366.1598,2376.7626
2017/2/17,2378.657,2389.3244,2360.9953,2362.7086
2017/2/20,2361.7607,2395.5341,2361.5061,2394.1201
2017/2/21,2396.2244,2410.3454,2393.3702,2396.8843
2017/2/22,2397.487,2399.3978,2389.0552,2398.1922
2017/2/23,2397.5593,2402.5669,2379.5593,2387.4172
2017/2/24,2385.0511,2390.3892,2377.099,2389.8774
2017/2/27,2384.9181,2387.8177,2365.4666,2370.5594
2017/2/28,2369.4712,2379.4279,2366.2364,2370.707
2017/3/1,2371.6526,2383.513,2368.6219,2371.9252
2017/3/2,2376.9712,2380.2389,2354.1431,2354.9134
2017/3/3,2347.9063,2350.6712,2338.8455,2347.1456
2017/3/6,2346.0369,2355.0915,2342.5176,2349.8889
2017/3/7,2349.6213,2356.9591,2347.167,2356.2933
2017/3/8,2353.6169,2362.9632,2351.6963,2358.074
2017/3/9,2352.7491,2353.5377,2334.3363,2346.5527
2017/3/10,2343.3076,2347.4582,2336.3193,2339.2339
2017/3/13,2337.3552,2355.2169,2328.6186,2354.8904
2017/3/14,2353.719,2359.3138,2349.2801,2354.8998
2017/3/15,2352.3852,2357.8454,2345.4435,2357.3071
2017/3/16,2362.3583,2376.5131,2362.3583,2369.194
2017/3/17,2371.6054,2373.5439,2342.0186,2346.9602
2017/3/20,2352.1149,2355.5347,2337.5269,2350.0671
2017/3/21,2352.2124,2358.5471,2348.8689,2357.1359
2017/3/22,2347.8575,2352.7639,2330.1158,2338.5468
2017/3/23,2340.0614,2356.2714,2334.1196,2347.4342
2017/3/24,2350.6917,2373.5785,2341.6197,2365.6043
2017/3/27,2364.745,2381.7653,2360.6737,2364.4277
2017/3/28,2368.1547,2368.379,2353.0761,2356.3135
2017/3/29,2357.9977,2363.7697,2349.1249,2352.6937
2017/3/30,2350.9195,2356.437,2335.2305,2346.6672
2017/3/31,2344.9599,2361.3161,2340.7722,2359.752
2017/4/5,2369.4888,2384.6804,2365.3402,2384.2636
2017/4/6,2384.4322,2395.121,2376.1462,2390.3893
2017/4/7,2390.9144,2394.0522,2379.3331,2388.2714
2017/4/10,2388.5631,2391.9479,2377.4323,2379.1574
2017/4/11,2374.9225,2385.0534,2354.0188,2382.1093
2017/4/12,2378.9284,2385.6134,2362.4312,2378.8628
2017/4/13,2369.6067,2373.3697,2364.4418,2368.1061
2017/4/14,2367.7843,2368.8018,2344.6093,2355.5204
2017/4/17,2348.7513,2359.1835,2334.8933,2357.5233
2017/4/18,2352.5128,2352.791,2336.7707,2337.3507
2017/4/19,2331.6599,2335.9901,2311.659,2325.0424
2017/4/20,2324.3661,2336.5435,2320.9971,2335.6472
2017/4/21,2336.4448,2350.87,2333.2339,2347.6745
2017/4/24,2344.1921,2344.1921,2323.6676,2341.9296
2017/4/25,2337.5206,2348.6026,2334.0037,2344.741
2017/4/26,2345.6275,2360.2819,2338.8564,2344.5049
2017/4/27,2337.4558,2352.6806,2327.4745,2351.6403
2017/4/28,2348.2876,2348.2876,2331.824,2347.0391
2017/5/2,2341.7482,2350.5147,2334.8824,2336.7917
2017/5/3,2335.8206,2342.143,2324.1919,2329.7661
2017/5/4,2325.0077,2332.0897,2317.1372,2325.4332
2017/5/5,2318.9217,2320.602,2297.4492,2320.602
2017/5/8,2309.2437,2326.0968,2298.318,2326.0968
2017/5/9,2312.8502,2320.2946,2307.8681,2316.2944
2017/5/10,2315.561,2337.0466,2315.561,2324.9219
2017/5/11,2318.0494,2342.1845,2313.8327,2339.2903
2017/5/12,2336.6071,2375.6392,2335.3745,2375.4495
2017/5/15,2380.2743,2394.5172,2378.9741,2381.7516
2017/5/16,2376.9048,2381.732,2362.1128,2381.317
2017/5/17,2377.1211,2378.987,2361.6292,2363.5591
2017/5/18,2348.872,2361.0157,2347.377,2354.753
2017/5/19,2351.5202,2363.3566,2351.5202,2361.6616
2017/5/22,2359.9686,2384.157,2358.7809,2381.5525
2017/5/23,2378.7444,2412.0257,2376.6431,2411.7999
2017/5/24,2402.5176,2413.4211,2382.1873,2407.5706
2017/5/25,2399.3599,2476.9092,2399.2744,2473.4953
2017/5/26,2467.9024,2483.7474,2462.2339,2471.2141
2017/5/31,2470.9351,2502.8461,2462.258,2479.078
2017/6/1,2476.2051,2497.6867,2465.4762,2496.4482
2017/6/2,2494.3694,2499.7051,2472.6496,2475.4636
2017/6/5,2468.9369,2473.3565,2442.2693,2450.3457
2017/6/6,2447.0401,2466.3129,2444.1931,2466.0064
2017/6/7,2468.5513,2492.9847,2464.1886,2484.0334
2017/6/8,2481.1646,2508.9349,2475.7447,2507.0335
2017/6/9,2506.758,2536.9931,2504.9001,2519.2731
2017/6/12,2515.5759,2545.0373,2512.143,2521.1681
2017/6/13,2517.3334,2519.1482,2499.7299,2515.1427
2017/6/14,2505.0635,2505.2011,2471.6184,2477.3173
2017/6/15,2474.2624,2481.7995,2453.1344,2461.974
2017/6/16,2454.8405,2466.6922,2448.3106,2452.7899
2017/6/19,2455.0312,2486.3139,2453.3495,2484.1159
2017/6/20,2489.1996,2492.2223,2467.7656,2474.4253
2017/6/21,2487.8517,2498.1901,2468.5135,2497.2544
2017/6/22,2491.9235,2544.6674,2491.9235,2516.6729
2017/6/23,2510.711,2530.5595,2496.6608,2529.0983
2017/6/26,2531.2806,2560.1065,2531.2806,2543.3213
2017/6/27,2541.6862,2558.0965,2529.2391,2554.6996
2017/6/28,2548.1571,2560.8558,2537.235,2537.6363
2017/6/29,2541.3483,2554.7977,2532.462,2552.9754
2017/6/30,2543.7865,2552.9219,2533.8595,2549.9676
2017/7/3,2550.4968,2550.4968,2522.7441,2534.3675
2017/7/4,2531.5259,2531.6057,2506.6818,2511.1507
2017/7/5,2508.8126,2551.408,2507.9205,2548.0993
2017/7/6,2543.909,2561.6364,2534.1207,2553.8793
2017/7/7,2542.9093,2546.7756,2527.548,2543.6576
2017/7/10,2538.1582,2557.4727,2530.9276,2550.1147
2017/7/11,2543.72,2592.0575,2543.0489,2570.5919
2017/7/12,2570.9128,2604.1973,2555.3837,2565.1428
2017/7/13,2565.5942,2601.467,2563.2209,2600.9535
2017/7/14,2600.7644,2623.3154,2593.4299,2622.9835
2017/7/17,2627.3746,2663.2835,2594.4247,2631.4144
2017/7/18,2619.2303,2637.532,2596.1224,2624.3081
2017/7/19,2621.112,2661.6587,2618.3689,2657.8882
2017/7/20,2653.3794,2666.0446,2643.6418,2665.4483
2017/7/21,2655.2284,2661.4764,2634.9951,2639.2128
2017/7/24,2636.5514,2666.6518,2632.7575,2654.3785
2017/7/25,2656.4773,2667.7864,2639.6062,2643.0733
2017/7/26,2642.2587,2665.149,2617.546,2636.2005
2017/7/27,2631.9978,2638.9404,2610.5758,2636.6262
2017/7/28,2627.1593,2642.6914,2619.0355,2636.3937
2017/7/31,2633.8821,2649.2942,2626.1827,2638.1244
2017/8/1,2640.8671,2681.9347,2638.0214,2681.8054
2017/8/2,2679.3364,2696.6417,2675.2015,2680.6314
2017/8/3,2676.348,2689.9388,2644.9871,2646.2164
2017/8/4,2644.4459,2653.8128,2627.2482,2627.8026
2017/8/7,2621.546,2641.3412,2613.8249,2634.1759
2017/8/8,2632.0435,2639.2415,2622.2606,2635.1841
2017/8/9,2630.67,2634.4349,2618.8132,2620.3807
2017/8/10,2617.9885,2635.351,2590.8637,2611.3412
2017/8/11,2592.038,2599.7121,2566.5727,2570.2565
2017/8/14,2572.3008,2598.3794,2567.6009,2591.4536
2017/8/15,2593.0719,2623.0837,2592.9242,2605.2415
2017/8/16,2601.4708,2602.0988,2586.3352,2595.0017
2017/8/17,2599.0419,2606.6849,2591.542,2604.0837
2017/8/18,2601.8845,2621.9693,2595.8647,2613.2647
2017/8/21,2619.0381,2628.8017,2610.257,2616.8248
2017/8/22,2624.4106,2644.1982,2620.1589,2643.5032
2017/8/23,2641.792,2673.3854,2639.6618,2659.7804
2017/8/24,2659.6517,2675.1978,2641.8253,2646.4016
2017/8/25,2645.4491,2706.7039,2645.4491,2706.2421
2017/8/28,2715.4696,2766.79,2715.4696,2736.4617
2017/8/29,2734.4459,2746.103,2726.218,2739.129
2017/8/30,2739.9951,2762.0668,2720.6558,2728.2308
2017/8/31,2729.4694,2735.4262,2701.8849,2714.6313
2017/9/1,2716.0543,2734.7684,2700.1618,2710.1186
2017/9/4,2703.3303,2713.7289,2691.7754,2711.3475
2017/9/5,2712.7609,2738.594,2711.1738,2729.8476
2017/9/6,2721.9475,2725.2397,2703.6515,2714.3309
2017/9/7,2716.1251,2717.5555,2690.8771,2691.829
2017/9/8,2692.7975,2701.5697,2681.4428,2686.6899
2017/9/11,2691.3364,2708.4223,2673.6232,2674.7502
2017/9/12,2682.2494,2695.525,2672.285,2692.5401
2017/9/13,2690.5596,2694.4138,2676.2487,2687.6707
2017/9/14,2688.3998,2694.775,2666.8169,2672.8364
2017/9/15,2669.653,2677.5329,2659.7328,2668.3759
2017/9/18,2670.1977,2694.0589,2670.1977,2674.1759
2017/9/19,2680.7159,2687.1837,2661.6095,2670.6914
2017/9/20,2667.2401,2675.2112,2661.8681,2662.6266
2017/9/21,2664.0525,2690.3598,2660.5309,2675.5508
2017/9/22,2666.6655,2686.4094,2662.8382,2679.0529
2017/9/25,2672.9453,2682.7495,2667.3055,2680.6516
2017/9/26,2673.5445,2681.2329,2673.3966,2678.9912
2017/9/27,2674.4102,2677.7437,2659.5963,2661.5532
2017/9/28,2661.5413,2663.6951,2653.4645,2661.2832
2017/9/29,2661.5229,2682.1695,2660.8582,2672.3272
2017/10/9,2736.8345,2743.3643,2688.5382,2692.0769
2017/10/10,2693.251,2711.3065,2671.9426,2695.5374
2017/10/11,2694.4982,2717.3281,2692.7692,2707.5221
2017/10/12,2706.4203,2724.8346,2702.3134,2718.3508
2017/10/13,2716.0041,2722.2311,2711.9544,2713.3767
2017/10/16,2719.3095,2741.0971,2715.0511,2726.6423
2017/10/17,2725.1997,2734.3072,2716.4042,2723.5345
2017/10/18,2725.6666,2753.9229,2723.7626,2753.0105
2017/10/19,2750.6359,2756.0354,2743.1343,2756.0354
2017/10/20,2744.4945,2746.2294,2733.7199,2737.6411
2017/10/23,2744.325,2746.9989,2732.6321,2734.3683
2017/10/24,2732.9435,2762.594,2730.8414,2753.6492
2017/10/25,2753.9297,2756.7629,2746.2667,2752.1394
2017/10/26,2760.0647,2788.6564,2753.7271,2771.0435
2017/10/27,2770.5287,2815.419,2769.4266,2814.272
2017/10/30,2812.2381,2822.5891,2780.0454,2809.1069
2017/10/31,2795.5379,2797.7884,2785.1578,2793.7119
2017/11/1,2795.1916,2816.2952,2782.0608,2789.4022
2017/11/2,2788.1144,2796.4305,2771.1529,2794.1017
2017/11/3,2789.5399,2803.3141,2770.1248,2800.4688
2017/11/6,2798.4715,2798.4715,2776.9492,2792.2237
2017/11/7,2794.1929,2832.1382,2792.7012,2821.9558
2017/11/8,2818.6698,2846.2997,2811.1058,2819.9571
2017/11/9,2814.5684,2834.5103,2809.9574,2832.9612
2017/11/10,2828.1222,2867.0623,2827.7397,2862.3432
2017/11/13,2865.7827,2885.7022,2865.721,2873.5145
2017/11/14,2876.748,2882.7922,2853.7768,2861.4234
2017/11/15,2848.7673,2864.3659,2839.461,2850.0504
2017/11/16,2840.3621,2880.9834,2840.3621,2879.3977
2017/11/17,2868.5192,2940.7738,2867.5864,2938.7983
2017/11/20,2916.7381,2942.1402,2897.2049,2941.1532
2017/11/21,2928.9235,3012.8935,2927.61,2987.1731
2017/11/22,3001.9506,3038.2756,2989.8171,3012.3552
2017/11/23,3003.7768,3018.2596,2919.6522,2940.7256
2017/11/24,2934.4465,2949.7937,2907.1,2936.8339
2017/11/27,2928.3575,2928.8632,2885.6037,2917.306
2017/11/28,2900.0777,2908.3648,2872.534,2897.107
2017/11/29,2905.3313,2914.0667,2855.8527,2893.2825
2017/11/30,2878.5252,2895.5282,2850.3123,2863.4469
2017/12/1,2861.8966,2867.1148,2834.262,2842.1841
2017/12/4,2829.8111,2868.2937,2823.9355,2861.3609
2017/12/5,2852.8197,2922.3279,2851.3166,2910.4755
2017/12/6,2897.2254,2897.2254,2845.1345,2875.7315
2017/12/7,2868.2037,2875.7407,2828.2335,2848.888
2017/12/8,2843.2021,2872.8208,2832.7981,2865.3407
2017/12/11,2862.6063,2900.1668,2857.9828,2899.1036
2017/12/12,2897.6645,2900.2742,2849.3918,2850.1969
2017/12/13,2850.4681,2879.4054,2834.9278,2872.94
2017/12/14,2874.9463,2878.3211,2841.9207,2850.0458
2017/12/15,2844.1017,2846.5165,2817.3175,2820.1666
2017/12/18,2821.4191,2842.8138,2815.8199,2829.0585
2017/12/19,2829.549,2873.6011,2827.4384,2873.0302
2017/12/20,2874.0545,2887.2322,2861.5375,2879.6434
2017/12/21,2871.6834,2906.8072,2862.2294,2895.3659
2017/12/22,2891.7213,2897.0338,2876.0165,2880.7725
2017/12/25,2882.2781,2915.6089,2868.8613,2880.0968
2017/12/26,2878.7538,2897.6178,2868.6044,2894.3358
2017/12/27,2886.7003,2889.3088,2832.0229,2839.6346
2017/12/28,2842.7313,2870.8941,2829.542,2859.0537
2017/12/29,2861.919,2876.1918,2849.6787,2860.4363
2018/1/2,2867.5282,2912.2694,2867.5282,2908.7318
2018/1/3,2914.2787,2947.6307,2906.5984,2913.2596
2018/1/4,2918.2559,2934.1518,2910.6624,2919.4787
2018/1/5,2926.7782,2940.1799,2920.0843,2932.3558
2018/1/8,2933.8245,2952.344,2926.8709,2947.7613
2018/1/9,2947.5496,2972.4254,2947.1159,2969.3175
2018/1/10,2968.3436,2999.7483,2966.1807,2995.5641
2018/1/11,2986.7923,3009.992,2981.3345,2997.0448
2018/1/12,2997.9008,3019.702,2993.5648,3018.5957
2018/1/15,3027.2028,3070.9386,3022.4724,3048.8075
2018/1/16,3041.3642,3065.1869,3035.7676,3063.8609
2018/1/17,3071.499,3132.9929,3060.2185,3076.1819
2018/1/18,3096.2011,3125.8631,3084.2792,3106.5516
2018/1/19,3122.672,3145.9935,3100.4066,3117.8212
2018/1/22,3104.9585,3144.8513,3104.4049,3130.3299
2018/1/23,3145.1079,3177.7627,3144.2813,3176.5042
2018/1/24,3189.7683,3202.4699,3150.5532,3180.3318
2018/1/25,3171.3495,3177.4071,3124.4555,3157.4592
2018/1/26,3147.4779,3195.072,3147.4779,3172.7776
2018/1/29,3184.298,3197.8398,3107.9564,3120.6951
2018/1/30,3109.1853,3127.7506,3077.314,3079.1178
2018/1/31,3063.2335,3118.7622,3062.5284,3116.8331
2018/2/1,3120.1331,3141.7685,3101.3386,3141.23
2018/2/2,3113.2991,3150.697,3082.9941,3149.6414
2018/2/5,3098.6722,3181.5942,3095.9874,3181.3393
2018/2/6,3114.3466,3140.0317,3094.4926,3117.4905
2018/2/7,3147.323,3166.6982,3020.3926,3029.6011
2018/2/8,2998.603,3019.2746,2911.403,2945.8438
2018/2/9,2857.4334,2871.5441,2724.5915,2810.0273
2018/2/12,2803.8592,2823.8067,2776.9576,2805.211
2018/2/13,2834.3901,2887.893,2834.3901,2852.7169
2018/2/14,2859.8663,2877.0369,2841.2391,2871.7873
2018/2/22,2915.9685,2936.8458,2900.8733,2931.8815
2018/2/23,2941.4214,2966.7522,2926.3629,2957.171
2018/2/26,2973.8138,2986.813,2933.5161,2973.7855
2018/2/27,2979.768,2979.768,2918.007,2927.0968
2018/2/28,2899.0023,2905.5729,2866.4622,2878.6666
